studyid,site,treatment,start_date,measurement_date,response,units,value,upper se,se,exposure time,n,source,notes,clean_response,std_time,clean_value,mortality_rate,lifestage,collection_date,sample size (reps),planting density (shoots / area),tank volume (L),light hours,dark hours,surface_irradiance,si_units,penetrating irradiance,pi_units,%SI,mean DLI (mol m-2day-1),temperature_c,salinity_psu,pH,turbidity (NTU),NO3 addition,target NO3,measured NO3,NH4 addition,target NH4,measured NH4,measured DIN,added PO4,measured PO4,grain size (µM),DIC,% organic matter,Fe content,sulphide,driver notes,other covariates,light-temperature,exp setup,seasonal data?,pen_light,surface_light,light_hours,mean_dli,author,pub_year,lat,lon,DLI,clean_temp,parsed_collection_date,lambda,initial_density,prop_change,pop_growth,suncalc_light_hours,suncalc_DLI,seasonal_mean_dli,seasonal_mean_temp,temp_bin,dli_bin,net_growth,pop_growth_rate,season
205,"Goes, The Netherlands; Wadden Sea",T:15 NH4: 125 NO3: 25,1992-11-19,1992-11-19,shoot density,count,4.79195634297675,5.13110562906481,0.33914928608805983,2 weeks,2,Figure 6,"used n = 2 because of diagram in Fig. 1 and assuming that sand and mud pooled…. Could be 4, but technically mud and sand count as different treamtnets (even though I don't specify this and they don't include this breakdown over time)",shoot density change,14,0,NA,adult,1992-10 (3 week acclimation),4,np,np,16,8,90,µmol photos m-2 s-1,np,np,np,calculate,15,25.4,8.5,np,25 µM,25 µM,could extract from Figure 3,125 µM,125 µM,70 µM,didn't check,NA,np,sand and mud pooled,np,np,0.35 µM,17.7 mM,"sample size was confusing, looks like many plants died during the 3 week acclimation/transplant into the mesocosms","tested sand and mud, but results were similar enough they seemed to pool them; there were however effects of the sediments noted in the text",temperature; nutrients,lab mesocosm,NA,NA,90,16,NA,van_Katwijk et al.,1997,51.533333,3.833333,5.184,15,1992-10-01,1,4.79195634297675,0,0,NA,NA,NA,NA,"(13.3,21.7]",>5 DLI <=10,NA,0,summer
205,"Goes, The Netherlands; Wadden Sea",T:15 NH4: 125 NO3: 25,1992-11-19,1992-12-10,shoot density,count,2.24618374822456,3.1410032144726,0.8948194662480402,5 weeks,2,Figure 6,"used n = 2 because of diagram in Fig. 1 and assuming that sand and mud pooled…. Could be 4, but technically mud and sand count as different treamtnets (even though I don't specify this and they don't include this breakdown over time)",shoot density change,35,-0.5312595550840856,NA,adult,1992-10 (3 week acclimation),4,np,np,16,8,90,µmol photos m-2 s-1,np,np,np,calculate,15,25.4,8.5,np,25 µM,25 µM,could extract from Figure 3,125 µM,125 µM,70 µM,didn't check,NA,np,sand and mud pooled,np,np,0.35 µM,17.7 mM,"sample size was confusing, looks like many plants died during the 3 week acclimation/transplant into the mesocosms","tested sand and mud, but results were similar enough they seemed to pool them; there were however effects of the sediments noted in the text",temperature; nutrients,lab mesocosm,NA,NA,90,16,NA,van_Katwijk et al.,1997,51.533333,3.833333,5.184,15,1992-10-01,0.4687404449159144,4.79195634297675,-0.5312595550840856,-0.5312595550840856,NA,NA,NA,NA,"(13.3,21.7]",>5 DLI <=10,NA,-0.015178844430973875,summer
205,"Goes, The Netherlands; Wadden Sea",T:20 NH4: 25 NO3: 25,1992-11-19,1992-11-19,shoot density,count,5.76285156987352,6.09057446674636,0.3277228968728396,2 weeks,2,Figure 6,"used n = 2 because of diagram in Fig. 1 and assuming that sand and mud pooled…. Could be 4, but technically mud and sand count as different treamtnets (even though I don't specify this and they don't include this breakdown over time)",shoot density change,14,0,NA,adult,1992-10 (3 week acclimation),4,np,np,16,8,90,µmol photos m-2 s-1,np,np,np,calculate,20,25.4,8.5,np,25 µM,25 µM,could extract from Figure 3,25 µM,25 µM,10 µM,didn't check,NA,np,sand and mud pooled,np,np,0.35 µM,17.7 mM,"sample size was confusing, looks like many plants died during the 3 week acclimation/transplant into the mesocosms","tested sand and mud, but results were similar enough they seemed to pool them; there were however effects of the sediments noted in the text",temperature; nutrients,lab mesocosm,NA,NA,90,16,NA,van_Katwijk et al.,1997,51.533333,3.833333,5.184,20,1992-10-01,1,5.76285156987352,0,0,NA,NA,NA,NA,"(13.3,21.7]",>5 DLI <=10,NA,0,summer
205,"Goes, The Netherlands; Wadden Sea",T:20 NH4: 25 NO3: 25,1992-11-19,1992-12-10,shoot density,count,5.01846724973258,6.80522871704524,1.78676146731266,5 weeks,2,Figure 6,"used n = 2 because of diagram in Fig. 1 and assuming that sand and mud pooled…. Could be 4, but technically mud and sand count as different treamtnets (even though I don't specify this and they don't include this breakdown over time)",shoot density change,35,-0.1291694417451876,NA,adult,1992-10 (3 week acclimation),4,np,np,16,8,90,µmol photos m-2 s-1,np,np,np,calculate,20,25.4,8.5,np,25 µM,25 µM,could extract from Figure 3,25 µM,25 µM,10 µM,didn't check,NA,np,sand and mud pooled,np,np,0.35 µM,17.7 mM,"sample size was confusing, looks like many plants died during the 3 week acclimation/transplant into the mesocosms","tested sand and mud, but results were similar enough they seemed to pool them; there were however effects of the sediments noted in the text",temperature; nutrients,lab mesocosm,NA,NA,90,16,NA,van_Katwijk et al.,1997,51.533333,3.833333,5.184,20,1992-10-01,0.8708305582548124,5.76285156987352,-0.1291694417451876,-0.1291694417451876,NA,NA,NA,NA,"(13.3,21.7]",>5 DLI <=10,NA,-0.0036905554784339317,summer
205,"Goes, The Netherlands; Wadden Sea",T:20 NH4: 25 NO3: 125,1992-11-19,1992-11-19,shoot density,count,4.53787831120619,5.24013716730636,0.7022588561001699,2 weeks,2,Figure 6,"used n = 2 because of diagram in Fig. 1 and assuming that sand and mud pooled…. Could be 4, but technically mud and sand count as different treamtnets (even though I don't specify this and they don't include this breakdown over time)",shoot density change,14,0,NA,adult,1992-10 (3 week acclimation),4,np,np,16,8,90,µmol photos m-2 s-1,np,np,np,calculate,20,25.4,8.5,np,125 µM,125 µM,could extract from Figure 3,25 µM,25 µM,10 µM,didn't check,NA,np,sand and mud pooled,np,np,0.35 µM,17.7 mM,"sample size was confusing, looks like many plants died during the 3 week acclimation/transplant into the mesocosms","tested sand and mud, but results were similar enough they seemed to pool them; there were however effects of the sediments noted in the text",temperature; nutrients,lab mesocosm,NA,NA,90,16,NA,van_Katwijk et al.,1997,51.533333,3.833333,5.184,20,1992-10-01,1,4.53787831120619,0,0,NA,NA,NA,NA,"(13.3,21.7]",>5 DLI <=10,NA,0,summer
205,"Goes, The Netherlands; Wadden Sea",T:20 NH4: 25 NO3: 125,1992-11-19,1992-12-10,shoot density,count,3.26288303026489,4.16799848990121,0.90511545963632,5 weeks,2,Figure 6,"used n = 2 because of diagram in Fig. 1 and assuming that sand and mud pooled…. Could be 4, but technically mud and sand count as different treamtnets (even though I don't specify this and they don't include this breakdown over time)",shoot density change,35,-0.28096727005497857,NA,adult,1992-10 (3 week acclimation),4,np,np,16,8,90,µmol photos m-2 s-1,np,np,np,calculate,20,25.4,8.5,np,125 µM,125 µM,could extract from Figure 3,25 µM,25 µM,10 µM,didn't check,NA,np,sand and mud pooled,np,np,0.35 µM,17.7 mM,"sample size was confusing, looks like many plants died during the 3 week acclimation/transplant into the mesocosms","tested sand and mud, but results were similar enough they seemed to pool them; there were however effects of the sediments noted in the text",temperature; nutrients,lab mesocosm,NA,NA,90,16,NA,van_Katwijk et al.,1997,51.533333,3.833333,5.184,20,1992-10-01,0.7190327299450214,4.53787831120619,-0.28096727005497857,-0.28096727005497857,NA,NA,NA,NA,"(13.3,21.7]",>5 DLI <=10,NA,-0.008027636287285101,summer
205,"Goes, The Netherlands; Wadden Sea",T:20 NH4: 75 NO3: 75,1992-11-19,1992-11-19,shoot density,count,5.76272572830806,6.09054300635499,0.32781727804692995,2 weeks,2,Figure 6,"used n = 2 because of diagram in Fig. 1 and assuming that sand and mud pooled…. Could be 4, but technically mud and sand count as different treamtnets (even though I don't specify this and they don't include this breakdown over time)",shoot density change,14,0,NA,adult,1992-10 (3 week acclimation),4,np,np,16,8,90,µmol photos m-2 s-1,np,np,np,calculate,20,25.4,8.5,np,75 µM,75 µM,could extract from Figure 3,75 µM,75 µM,20 µM,didn't check,NA,np,sand and mud pooled,np,np,0.35 µM,17.7 mM,"sample size was confusing, looks like many plants died during the 3 week acclimation/transplant into the mesocosms","tested sand and mud, but results were similar enough they seemed to pool them; there were however effects of the sediments noted in the text",temperature; nutrients,lab mesocosm,NA,NA,90,16,NA,van_Katwijk et al.,1997,51.533333,3.833333,5.184,20,1992-10-01,1,5.76272572830806,0,0,NA,NA,NA,NA,"(13.3,21.7]",>5 DLI <=10,NA,0,summer
205,"Goes, The Netherlands; Wadden Sea",T:20 NH4: 75 NO3: 75,1992-11-19,1992-12-10,shoot density,count,2.25627634807777,3.30183099477757,1.0455546466998,5 weeks,2,Figure 6,"used n = 2 because of diagram in Fig. 1 and assuming that sand and mud pooled…. Could be 4, but technically mud and sand count as different treamtnets (even though I don't specify this and they don't include this breakdown over time)",shoot density change,35,-0.6084706344786924,NA,adult,1992-10 (3 week acclimation),4,np,np,16,8,90,µmol photos m-2 s-1,np,np,np,calculate,20,25.4,8.5,np,75 µM,75 µM,could extract from Figure 3,75 µM,75 µM,20 µM,didn't check,NA,np,sand and mud pooled,np,np,0.35 µM,17.7 mM,"sample size was confusing, looks like many plants died during the 3 week acclimation/transplant into the mesocosms","tested sand and mud, but results were similar enough they seemed to pool them; there were however effects of the sediments noted in the text",temperature; nutrients,lab mesocosm,NA,NA,90,16,NA,van_Katwijk et al.,1997,51.533333,3.833333,5.184,20,1992-10-01,0.3915293655213076,5.76272572830806,-0.6084706344786924,-0.6084706344786924,NA,NA,NA,NA,"(13.3,21.7]",>5 DLI <=10,NA,-0.017384875270819784,summer
205,"Goes, The Netherlands; Wadden Sea",T:20 NH4: 125 NO3: 25,1992-11-19,1992-11-19,shoot density,count,3.26599760901025,3.60929339960989,0.3432957905996403,2 weeks,2,Figure 6,"used n = 2 because of diagram in Fig. 1 and assuming that sand and mud pooled…. Could be 4, but technically mud and sand count as different treamtnets (even though I don't specify this and they don't include this breakdown over time)",shoot density change,14,0,NA,adult,1992-10 (3 week acclimation),4,np,np,16,8,90,µmol photos m-2 s-1,np,np,np,calculate,20,25.4,8.5,np,25 µM,25 µM,could extract from Figure 3,125 µM,125 µM,70 µM,didn't check,NA,np,sand and mud pooled,np,np,0.35 µM,17.7 mM,"sample size was confusing, looks like many plants died during the 3 week acclimation/transplant into the mesocosms","tested sand and mud, but results were similar enough they seemed to pool them; there were however effects of the sediments noted in the text",temperature; nutrients,lab mesocosm,NA,NA,90,16,NA,van_Katwijk et al.,1997,51.533333,3.833333,5.184,20,1992-10-01,1,3.26599760901025,0,0,NA,NA,NA,NA,"(13.3,21.7]",>5 DLI <=10,NA,0,summer
205,"Goes, The Netherlands; Wadden Sea",T:20 NH4: 125 NO3: 25,1992-11-19,1992-12-10,shoot density,count,0,0,0,5 weeks,2,Figure 6,"used n = 2 because of diagram in Fig. 1 and assuming that sand and mud pooled…. Could be 4, but technically mud and sand count as different treamtnets (even though I don't specify this and they don't include this breakdown over time)",shoot density change,35,-1,NA,adult,1992-10 (3 week acclimation),4,np,np,16,8,90,µmol photos m-2 s-1,np,np,np,calculate,20,25.4,8.5,np,25 µM,25 µM,could extract from Figure 3,125 µM,125 µM,70 µM,didn't check,NA,np,sand and mud pooled,np,np,0.35 µM,17.7 mM,"sample size was confusing, looks like many plants died during the 3 week acclimation/transplant into the mesocosms","tested sand and mud, but results were similar enough they seemed to pool them; there were however effects of the sediments noted in the text",temperature; nutrients,lab mesocosm,NA,NA,90,16,NA,van_Katwijk et al.,1997,51.533333,3.833333,5.184,20,1992-10-01,0,3.26599760901025,-1,-1,NA,NA,NA,NA,"(13.3,21.7]",>5 DLI <=10,NA,-0.02857142857142857,summer
205,Eems and Terschelling,NH4: 9 NO3: 3,1993-08-27,1993-09-17,shoot density,count,13.53281736615,14.1379574306929,0.6051400645428995,3 weeks,4,Figure 4,assumed n = 4 based on Figure 1,shoot density change,21,0.34616062840654394,NA,adult,1993-08 (3 week acclimation),4,np,np,16,8,90,µmol photos m-2 s-1,np,np,np,calculate,17,25.4,8.5,np,3 µM,3 µM,could extract from Figure 3,9 µM,9 µM,NA,didn't check,NA,np,mud,np,np,0.35 µM,17.7 mM,"sample size was confusing, looks like many plants died during the 3 week acclimation/transplant into the mesocosms",only mud tested,control? - less nutrients than at ambient,lab mesocosm,NA,NA,90,16,NA,van_Katwijk et al.,1997,53.3666666666667,5.21666666666667,5.184,17,1993-08-01,1.346160628406544,10.052899394457,0.34616062840654394,0.34616062840654394,NA,NA,NA,NA,"(13.3,21.7]",>5 DLI <=10,NA,0.016483839447930665,summer
205,Eems and Terschelling,NH4: 9 NO3: 3,1993-08-27,1993-10-08,shoot density,count,19.762698070562,21.7049478862401,1.9422498156780996,6 weeks,4,Figure 4,assumed n = 4 based on Figure 1,shoot density change,42,0.9658704713049071,NA,adult,1993-08 (3 week acclimation),4,np,np,16,8,90,µmol photos m-2 s-1,np,np,np,calculate,17,25.4,8.5,np,3 µM,3 µM,could extract from Figure 3,9 µM,9 µM,NA,didn't check,NA,np,mud,np,np,0.35 µM,17.7 mM,"sample size was confusing, looks like many plants died during the 3 week acclimation/transplant into the mesocosms",only mud tested,control? - less nutrients than at ambient,lab mesocosm,NA,NA,90,16,NA,van_Katwijk et al.,1997,53.3666666666667,5.21666666666667,5.184,17,1993-08-01,1.965870471304907,10.052899394457,0.9658704713049071,0.9658704713049071,NA,NA,NA,NA,"(13.3,21.7]",>5 DLI <=10,NA,0.022996915983450168,summer
229,"York River Estuary, Chesapeake Bay, USA","early summer - ambient, ungrazed",1987-06-08,1987-06-15,shoot density,shoot / m2,1380.95961844741,1479.69396916531,98.73435071789982,7 days,5,Figure 2,assumed initial 1500 shoots / m2,shoot density change,7,-0.07936025436839327,NA,adult,1987-06 (no acclimation time indicated),5,15 / (0.0105 m2) given they used 1500 / m2 in 11.4 cm diameter pot,NA,field conditions,field conditions,np,np,mean midday: 375,µmol photos m-2 s-1,np,np,mean: 27; range: 25 - 29,mean: 21; range: 19 - 23,np,np,np,np,np,np,np,np,mean: 4.2 µM,np,mean: 1.0 µM,fine sand,np,1 - 2 %,np,np,DIN = sum of NH4 + NO3 + NO2,control,control,greenhouse mesocosm,"no - averages given seasonally, no raw data",375,NA,14.686076388888889,NA,Neckles et al.,1993,37.25,-76.5,19.826203125,27,1987-06-01,0.9206397456316068,1500,-0.07936025436839327,-0.07936025436839327,14.686076388888889,19.826203125,NA,NA,"(21.7,30]",DLI > 10,NA,-0.011337179195484753,summer
229,"York River Estuary, Chesapeake Bay, USA","early summer - ambient, ungrazed",1987-06-15,1987-06-22,shoot density,shoot / m2,1386.13884464842,1491.2264774954,105.08763284698011,14 days,5,Figure 2,assumed initial 1500 shoots / m2,shoot density change,14,-0.07590743690105334,NA,adult,1987-06 (no acclimation time indicated),5,15 / (0.0105 m2) given they used 1500 / m2 in 11.4 cm diameter pot,NA,field conditions,field conditions,np,np,mean midday: 375,µmol photos m-2 s-1,np,np,mean: 27; range: 25 - 29,mean: 21; range: 19 - 23,np,np,np,np,np,np,np,np,mean: 4.2 µM,np,mean: 1.0 µM,fine sand,np,1 - 2 %,np,np,DIN = sum of NH4 + NO3 + NO2,control,control,greenhouse mesocosm,"no - averages given seasonally, no raw data",375,NA,14.723298611111112,NA,Neckles et al.,1993,37.25,-76.5,19.876453125,27,1987-06-01,0.9240925630989466,1500,-0.07590743690105334,-0.07590743690105334,14.723298611111112,19.876453125,NA,NA,"(21.7,30]",DLI > 10,NA,-0.005421959778646667,summer
229,"York River Estuary, Chesapeake Bay, USA","early summer - ambient, ungrazed",1987-06-22,1987-07-09,shoot density,shoot / m2,1212.60800857028,1347.57050079679,134.96249222651,31 days,5,Figure 2,assumed initial 1500 shoots / m2,shoot density change,31,-0.1915946609531467,NA,adult,1987-06 (no acclimation time indicated),5,15 / (0.0105 m2) given they used 1500 / m2 in 11.4 cm diameter pot,NA,field conditions,field conditions,np,np,mean midday: 375,µmol photos m-2 s-1,np,np,mean: 27; range: 25 - 29,mean: 21; range: 19 - 23,np,np,np,np,np,np,np,np,mean: 4.2 µM,np,mean: 1.0 µM,fine sand,np,1 - 2 %,np,np,DIN = sum of NH4 + NO3 + NO2,control,control,greenhouse mesocosm,"no - averages given seasonally, no raw data",375,NA,14.676604938271606,NA,Neckles et al.,1993,37.25,-76.5,19.81341666666667,27,1987-06-01,0.8084053390468533,1500,-0.1915946609531467,-0.1915946609531467,14.676604938271606,19.81341666666667,NA,NA,"(21.7,30]",DLI > 10,NA,-0.006180472933972474,summer
229,"York River Estuary, Chesapeake Bay, USA","early summer - ambient, grazed",1987-06-08,1987-06-15,shoot density,shoot / m2,1380.97745734363,1483.14299929089,102.16554194725995,7 days,5,Figure 2,assumed initial 1500 shoots / m2,shoot density change,7,-0.07934836177091333,NA,adult,1987-06 (no acclimation time indicated),5,15 / (0.0105 m2) given they used 1500 / m2 in 11.4 cm diameter pot,NA,field conditions,field conditions,np,np,mean midday: 375,µmol photos m-2 s-1,np,np,mean: 27; range: 25 - 29,mean: 21; range: 19 - 23,np,np,np,np,np,np,np,np,mean: 4.2 µM,np,mean: 1.0 µM,fine sand,np,1 - 2 %,np,np,DIN = sum of NH4 + NO3 + NO2,"control, grazers",control; grazers,greenhouse mesocosm,"no - averages given seasonally, no raw data",375,NA,14.686076388888889,NA,Neckles et al.,1993,37.25,-76.5,19.826203125,27,1987-06-01,0.9206516382290867,1500,-0.07934836177091333,-0.07934836177091333,14.686076388888889,19.826203125,NA,NA,"(21.7,30]",DLI > 10,NA,-0.011335480252987617,summer
229,"York River Estuary, Chesapeake Bay, USA","early summer - ambient, grazed",1987-06-15,1987-06-22,shoot density,shoot / m2,1382.70188397772,1494.69933511753,111.99745113980998,14 days,5,Figure 2,assumed initial 1500 shoots / m2,shoot density change,14,-0.07819874401485337,NA,adult,1987-06 (no acclimation time indicated),5,15 / (0.0105 m2) given they used 1500 / m2 in 11.4 cm diameter pot,NA,field conditions,field conditions,np,np,mean midday: 375,µmol photos m-2 s-1,np,np,mean: 27; range: 25 - 29,mean: 21; range: 19 - 23,np,np,np,np,np,np,np,np,mean: 4.2 µM,np,mean: 1.0 µM,fine sand,np,1 - 2 %,np,np,DIN = sum of NH4 + NO3 + NO2,"control, grazers",control; grazers,greenhouse mesocosm,"no - averages given seasonally, no raw data",375,NA,14.723298611111112,NA,Neckles et al.,1993,37.25,-76.5,19.876453125,27,1987-06-01,0.9218012559851466,1500,-0.07819874401485337,-0.07819874401485337,14.723298611111112,19.876453125,NA,NA,"(21.7,30]",DLI > 10,NA,-0.005585624572489526,summer
229,"York River Estuary, Chesapeake Bay, USA","early summer - ambient, grazed",1987-06-22,1987-07-09,shoot density,shoot / m2,1675.53331164123,1785.5496717524,110.01636011116989,31 days,5,Figure 2,assumed initial 1500 shoots / m2,shoot density change,31,0.11702220776082004,NA,adult,1987-06 (no acclimation time indicated),5,15 / (0.0105 m2) given they used 1500 / m2 in 11.4 cm diameter pot,NA,field conditions,field conditions,np,np,mean midday: 375,µmol photos m-2 s-1,np,np,mean: 27; range: 25 - 29,mean: 21; range: 19 - 23,np,np,np,np,np,np,np,np,mean: 4.2 µM,np,mean: 1.0 µM,fine sand,np,1 - 2 %,np,np,DIN = sum of NH4 + NO3 + NO2,"control, grazers",control; grazers,greenhouse mesocosm,"no - averages given seasonally, no raw data",375,NA,14.676604938271606,NA,Neckles et al.,1993,37.25,-76.5,19.81341666666667,27,1987-06-01,1.11702220776082,1500,0.11702220776082004,0.11702220776082004,14.676604938271606,19.81341666666667,NA,NA,"(21.7,30]",DLI > 10,NA,0.003774909927768388,summer
229,"York River Estuary, Chesapeake Bay, USA","early summer - enriched, ungrazed",1987-06-08,1987-06-15,shoot density,shoot / m2,1204.74700163832,1293.42251488741,88.67551324909005,7 days,5,Figure 2,assumed initial 1500 shoots / m2,shoot density change,7,-0.19683533224112004,NA,adult,1987-06 (no acclimation time indicated),5,15 / (0.0105 m2) given they used 1500 / m2 in 11.4 cm diameter pot,NA,field conditions,field conditions,np,np,mean midday: 375,µmol photos m-2 s-1,np,np,mean: 27; range: 25 - 29,mean: 21; range: 19 - 23,np,np,np,np,np,np,np,np,mean: 16.4 µM,np,mean: 2.3 µM,fine sand,np,1 - 2 %,np,np,DIN = sum of NH4 + NO3 + NO2,"nutrients, no grazers",nutrients; no grazers,greenhouse mesocosm,"no - averages given seasonally, no raw data",375,NA,14.686076388888889,NA,Neckles et al.,1993,37.25,-76.5,19.826203125,27,1987-06-01,0.80316466775888,1500,-0.19683533224112004,-0.19683533224112004,14.686076388888889,19.826203125,NA,NA,"(21.7,30]",DLI > 10,NA,-0.028119333177302863,summer
229,"York River Estuary, Chesapeake Bay, USA","early summer - enriched, ungrazed",1987-06-15,1987-06-22,shoot density,shoot / m2,1247.94686197166,1318.67966123018,70.73279925852012,14 days,5,Figure 2,assumed initial 1500 shoots / m2,shoot density change,14,-0.1680354253522267,NA,adult,1987-06 (no acclimation time indicated),5,15 / (0.0105 m2) given they used 1500 / m2 in 11.4 cm diameter pot,NA,field conditions,field conditions,np,np,mean midday: 375,µmol photos m-2 s-1,np,np,mean: 27; range: 25 - 29,mean: 21; range: 19 - 23,np,np,np,np,np,np,np,np,mean: 16.4 µM,np,mean: 2.3 µM,fine sand,np,1 - 2 %,np,np,DIN = sum of NH4 + NO3 + NO2,"nutrients, no grazers",nutrients; no grazers,greenhouse mesocosm,"no - averages given seasonally, no raw data",375,NA,14.723298611111112,NA,Neckles et al.,1993,37.25,-76.5,19.876453125,27,1987-06-01,0.8319645746477733,1500,-0.1680354253522267,-0.1680354253522267,14.723298611111112,19.876453125,NA,NA,"(21.7,30]",DLI > 10,NA,-0.012002530382301908,summer
229,"York River Estuary, Chesapeake Bay, USA","early summer - enriched, ungrazed",1987-06-22,1987-07-09,shoot density,shoot / m2,1043.30499089502,1123.31206014441,80.00706924939004,31 days,5,Figure 2,assumed initial 1500 shoots / m2,shoot density change,31,-0.30446333940332004,NA,adult,1987-06 (no acclimation time indicated),5,15 / (0.0105 m2) given they used 1500 / m2 in 11.4 cm diameter pot,NA,field conditions,field conditions,np,np,mean midday: 375,µmol photos m-2 s-1,np,np,mean: 27; range: 25 - 29,mean: 21; range: 19 - 23,np,np,np,np,np,np,np,np,mean: 16.4 µM,np,mean: 2.3 µM,fine sand,np,1 - 2 %,np,np,DIN = sum of NH4 + NO3 + NO2,"nutrients, no grazers",nutrients; no grazers,greenhouse mesocosm,"no - averages given seasonally, no raw data",375,NA,14.676604938271606,NA,Neckles et al.,1993,37.25,-76.5,19.81341666666667,27,1987-06-01,0.69553666059668,1500,-0.30446333940332004,-0.30446333940332004,14.676604938271606,19.81341666666667,NA,NA,"(21.7,30]",DLI > 10,NA,-0.009821398045268388,summer
229,"York River Estuary, Chesapeake Bay, USA","early summer - enriched, grazed",1987-06-08,1987-06-15,shoot density,shoot / m2,1294.57179037822,1383.14495314561,88.57316276739016,7 days,5,Figure 2,assumed initial 1500 shoots / m2,shoot density change,7,0,NA,adult,1987-06 (no acclimation time indicated),5,15 / (0.0105 m2) given they used 1500 / m2 in 11.4 cm diameter pot,NA,field conditions,field conditions,np,np,mean midday: 375,µmol photos m-2 s-1,np,np,mean: 27; range: 25 - 29,mean: 21; range: 19 - 23,np,np,np,np,np,np,np,np,mean: 16.4 µM,np,mean: 2.3 µM,fine sand,np,1 - 2 %,np,np,DIN = sum of NH4 + NO3 + NO2,"nutrients, grazers",nutrients; grazers,greenhouse mesocosm,"no - averages given seasonally, no raw data",375,NA,14.686076388888889,NA,Neckles et al.,1993,37.25,-76.5,19.826203125,27,1987-06-01,1,1294.57179037822,0,0,14.686076388888889,19.826203125,NA,NA,"(21.7,30]",DLI > 10,NA,0,summer
229,"York River Estuary, Chesapeake Bay, USA","early summer - enriched, grazed",1987-06-08,1987-06-22,shoot density,shoot / m2,1379.22924551458,1491.2264774954,111.99723198082006,14 days,5,Figure 2,assumed initial 1500 shoots / m2,shoot density change,14,0.06539417571552887,NA,adult,1987-06 (no acclimation time indicated),5,15 / (0.0105 m2) given they used 1500 / m2 in 11.4 cm diameter pot,NA,field conditions,field conditions,np,np,mean midday: 375,µmol photos m-2 s-1,np,np,mean: 27; range: 25 - 29,mean: 21; range: 19 - 23,np,np,np,np,np,np,np,np,mean: 16.4 µM,np,mean: 2.3 µM,fine sand,np,1 - 2 %,np,np,DIN = sum of NH4 + NO3 + NO2,"nutrients, grazers",nutrients; grazers,greenhouse mesocosm,"no - averages given seasonally, no raw data",375,NA,14.704166666666667,NA,Neckles et al.,1993,37.25,-76.5,19.850625,27,1987-06-01,1.065394175715529,1294.57179037822,0.06539417571552887,0.06539417571552887,14.704166666666667,19.850625,NA,NA,"(21.7,30]",DLI > 10,NA,0.004671012551109205,summer
229,"York River Estuary, Chesapeake Bay, USA","early summer - enriched, grazed",1987-06-08,1987-07-09,shoot density,shoot / m2,1364.65486730715,1571.75745895952,207.10259165236994,31 days,5,Figure 2,assumed initial 1500 shoots / m2,shoot density change,31,0.05413610697360761,NA,adult,1987-06 (no acclimation time indicated),5,15 / (0.0105 m2) given they used 1500 / m2 in 11.4 cm diameter pot,NA,field conditions,field conditions,np,np,mean midday: 375,µmol photos m-2 s-1,np,np,mean: 27; range: 25 - 29,mean: 21; range: 19 - 23,np,np,np,np,np,np,np,np,mean: 16.4 µM,np,mean: 2.3 µM,fine sand,np,1 - 2 %,np,np,DIN = sum of NH4 + NO3 + NO2,"nutrients, grazers",nutrients; grazers,greenhouse mesocosm,"no - averages given seasonally, no raw data",375,NA,14.687916666666666,NA,Neckles et al.,1993,37.25,-76.5,19.8286875,27,1987-06-01,1.0541361069736077,1294.57179037822,0.05413610697360761,0.05413610697360761,14.687916666666666,19.8286875,NA,NA,"(21.7,30]",DLI > 10,NA,0.001746326031406697,summer
229,"York River Estuary, Chesapeake Bay, USA","late summer - ambient, ungrazed",1987-08-11,1987-08-26,shoot density,shoot / m2,837.620578778134,962.218649517682,124.598070739548,15 days,5,Figure 3,assumed initial 1500 shoots / m2,shoot density change,15,-0.44158628081457735,NA,adult,1987-08 (no acclimation time indicated),5,15 / (0.0105 m2) given they used 1500 / m2 in 11.4 cm diameter pot,NA,field conditions,field conditions,np,np,mean midday: 225,µmol photos m-2 s-1,np,np,mean: 28; range: 26 - 30,mean: 21; range: 19 - 23,np,np,np,np,np,np,np,np,mean: 4.0 µM,np,mean: 1.6 µM,fine sand,np,1 - 2 %,np,np,DIN = sum of NH4 + NO3 + NO2,control,control,greenhouse mesocosm,"no - averages given seasonally, no raw data",225,NA,13.477934027777778,NA,Neckles et al.,1993,37.25,-76.5,10.9171265625,28,1987-08-01,0.5584137191854227,1500,-0.44158628081457735,-0.44158628081457735,13.477934027777778,10.9171265625,NA,NA,"(21.7,30]",DLI > 10,NA,-0.02943908538763849,summer
